Indicator,GES_matrix,Country,MPROG,RLABO,HELCOM_subbasin,HELCOM_L3,HELCOM_L4,STATN,SD_StationCode,SD_StationName,SD_ReplacedBy_StationCode,SD_ReplacedBy_StationName,MYEAR,DATE,Latitude,Longitude,PURPM,FINFL,DEPHU,DEPHL,PARGROUP,PARAM,MATRX,MATRX_std,METPT,METPT_std,Filtered,BASIS,MUNIT,Value,QFLAG,VFLAG,DETLI,LMQNT,UNCRT,METCU,ALABO,METOA,SMTYP,DCFLGs,SMPNO,SUBNO,tblAnalysisID,tblParamID,tblSampleID,tblSpotID,tblUploadID
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,SEA-007,SEA-007,IVZP,5188,IVZP,5188,IVZP,2017,18/01/2017,54.006,14.233,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CN-0.45,FM-CN-0.45,Yes,W,ug/l,0.36,Q,,,0.36,26,%,SZPP,AAS-ETA,RU,,56,1,953730,65218965,4078273,667780,12677
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,SEA-007,SEA-007,IVZP,5188,IVZP,5188,IVZP,2017,18/01/2017,54.006,14.233,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CN-0.45,FM-CN-0.45,Yes,W,ug/l,0.095,,A,,0.024,44,%,SZPP,AAS-ETA,RU,,56,1,953730,65218155,4078273,667780,12677
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,SEA-007,SEA-007,IVZP,5188,IVZP,5188,IVZP,2017,15/02/2017,54.006,14.233,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CN-0.45,FM-CN-0.45,Yes,W,ug/l,0.36,Q,,,0.36,26,%,SZPP,AAS-ETA,RU,,59,1,953730,65218956,4078269,667783,12677
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,SEA-007,SEA-007,IVZP,5188,IVZP,5188,IVZP,2017,15/02/2017,54.006,14.233,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CN-0.45,FM-CN-0.45,Yes,W,ug/l,0.058,,A,,0.024,44,%,SZPP,AAS-ETA,RU,,59,1,953730,65218146,4078269,667783,12677
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,SEA-007,SEA-007,IVZP,5188,IVZP,5188,IVZP,2017,02/08/2017,54.006,14.233,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CN-0.45,FM-CN-0.45,Yes,W,ug/l,0.024,Q,,,0.024,44,%,SZPP,AAS-ETA,RU,,29,1,953730,65218176,4078222,667727,12677
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,SEA-007,SEA-007,IVZP,5188,IVZP,5188,IVZP,2017,02/08/2017,54.006,14.233,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CN-0.45,FM-CN-0.45,Yes,W,ug/l,0.36,Q,,,0.36,26,%,SZPP,AAS-ETA,RU,,29,1,953730,65218986,4078222,667727,12677
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,SEA-007,SEA-007,IVZP,5188,IVZP,5188,IVZP,2017,06/09/2017,54.006,14.233,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CN-0.45,FM-CN-0.45,Yes,W,ug/l,0.36,Q,,,0.36,26,%,SZPP,AAS-ETA,RU,,32,1,953730,65218989,4078210,667730,12677
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,SEA-007,SEA-007,IVZP,5188,IVZP,5188,IVZP,2017,06/09/2017,54.006,14.233,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CN-0.45,FM-CN-0.45,Yes,W,ug/l,0.095,,A,,0.024,44,%,SZPP,AAS-ETA,RU,,32,1,953730,65218179,4078210,667730,12677
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,26/04/2011,53.673,14.525,T~S,,1,1,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490093,2065324,350616,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,26/04/2011,53.673,14.525,T~S,,1,1,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490529,2065324,350616,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,26/05/2011,53.673,14.525,T~S,,1,1,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490087,2065330,350610,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,26/05/2011,53.673,14.525,T~S,,1,1,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490523,2065330,350610,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,27/06/2011,53.673,14.525,T~S,,1,1,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490080,2065337,350605,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,27/06/2011,53.673,14.525,T~S,,1,1,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490516,2065337,350605,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,27/07/2011,53.673,14.525,T~S,,1,1,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490085,2065345,350601,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,27/07/2011,53.673,14.525,T~S,,1,1,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490521,2065345,350601,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,24/08/2011,53.673,14.525,T~S,,1,1,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490078,2065351,350595,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,24/08/2011,53.673,14.525,T~S,,1,1,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490514,2065351,350595,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,26/09/2011,53.673,14.525,T~S,,1,1,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490066,2065359,350579,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2011,26/09/2011,53.673,14.525,T~S,,1,1,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447623,46490502,2065359,350579,10189
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,12/04/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491889,2065373,350623,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,12/04/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491015,2065373,350623,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,08/05/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491931,2065381,350689,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,08/05/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491058,2065381,350689,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,04/06/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491924,2065386,350682,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,04/06/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491051,2065386,350682,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,03/07/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.176,,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491917,2065394,350678,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,03/07/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491045,2065394,350678,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,11/09/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491905,2065406,350666,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,11/09/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491033,2065406,350666,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,21/08/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491910,2065399,350671,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2012,21/08/2012,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447634,46491038,2065399,350671,10190
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,12/03/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492135,2065446,350696,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,12/03/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492140,2065446,350696,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,07/05/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492183,2065452,350726,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,07/05/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492188,2065452,350726,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,06/06/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492207,2065455,350717,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,06/06/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492212,2065455,350717,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,02/07/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492255,2065461,350711,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,02/07/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492260,2065461,350711,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,06/08/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492303,2065467,350705,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,06/08/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492308,2065467,350705,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,03/09/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.09,,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492351,2065473,350699,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2013,03/09/2013,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447645,46492356,2065473,350699,10191
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,03/04/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.08,,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492411,2065481,350731,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,03/04/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492416,2065481,350731,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,13/05/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492460,2065488,350762,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,13/05/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492465,2065488,350762,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,09/06/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492502,2065494,350756,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,09/06/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492507,2065494,350756,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,10/03/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.045,Q,,,0.045,45,%,SZPP,AAS-ETA,RU,,7,1,496403,47760402,2101160,363824,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,10/03/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1,Q,,,1,27,%,SZPP,AAS-ETA,RU,,7,1,496403,47760618,2101160,363824,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,06/05/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.024,Q,,,0.024,45,%,SZPP,AAS-ETA,RU,,8,1,496403,47760403,2101161,363827,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,06/05/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1,Q,,,1,27,%,SZPP,AAS-ETA,RU,,8,1,496403,47760619,2101161,363827,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,10/06/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.024,Q,,,0.024,45,%,SZPP,AAS-ETA,RU,,9,1,496403,47760404,2101162,363830,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,10/06/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1,Q,,,1,27,%,SZPP,AAS-ETA,RU,,9,1,496403,47760620,2101162,363830,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,08/07/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.024,Q,,,0.024,45,%,SZPP,AAS-ETA,RU,,10,1,496403,47760405,2101163,363833,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,08/07/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1,Q,,,1,27,%,SZPP,AAS-ETA,RU,,10,1,496403,47760621,2101163,363833,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,13/08/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.024,Q,,,0.024,45,%,SZPP,AAS-ETA,RU,,11,1,496403,47760406,2101164,363836,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,13/08/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1,Q,,,1,27,%,SZPP,AAS-ETA,RU,,11,1,496403,47760622,2101164,363836,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,09/09/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.052,,A,,0.024,45,%,SZPP,AAS-ETA,RU,,12,1,496403,47760407,2101165,363839,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2015,09/09/2015,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1,Q,,,1,27,%,SZPP,AAS-ETA,RU,,12,1,496403,47760623,2101165,363839,10288
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,16/07/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492544,2065500,350750,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,16/07/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492549,2065500,350750,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,07/08/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492586,2065506,350744,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,07/08/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492591,2065506,350744,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,11/09/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,CD,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,0.045,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492628,2065512,350738,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2014,11/09/2014,53.673,14.525,T~S,,0.5,0.5,I-MET,PB,WT,WT,ACD~FM-CN-0.45,ACD~FM-CN-0.45,Yes,W,ug/l,1,<,,,,,,SZPP,AAS-ETA,RU,00-CONV-SF,1,1,447648,46492633,2065512,350738,10192
Metals,Primary,Poland,NATL~WFD,SZPP,Bornholm Basin,26,POL-002,EZP,5189,EZP,5189,EZP,2016,16/03/2016,53.673,14.525,T~S,,0.5,1,I-MET,CD,WT,WT,FM-CN-0.45,FM-CN-0.45,Yes,W,ug/l,0.028,,A,,0.024,44,%,SZPP,AAS-ETA,RU,,24,1,565576,49025545,2159394,387746,10521
