country,station_code,station_name,year,species,sex,determinand,matrix,basis,unit,value,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sub.sample,AMAP_group,source,OSPAR_region,OSPAR_subregion,,latitude,longitude
Norway,A47002,Svalbard-Kongsfjorden area,2008,Rissa tridactyla,M,HG,ER,D,ug/g,1.2439,,,,,,A20893-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2008,Rissa tridactyla,M,HG,ER,D,ug/g,0.7382,,,,,,A20894-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2008,Rissa tridactyla,M,HG,ER,D,ug/g,1.1045,,,,,,A20895-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2008,Rissa tridactyla,M,HG,ER,D,ug/g,0.9277,,,,,,A20896-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2008,Rissa tridactyla,M,HG,ER,D,ug/g,1.4158,,,,,,A20897-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2008,Rissa tridactyla,M,HG,ER,D,ug/g,0.7532,,,,,,A20898-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2008,Rissa tridactyla,M,HG,ER,D,ug/g,1.6519,,,,,,A20899-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2008,Rissa tridactyla,M,HG,ER,D,ug/g,1.2341,,,,,,A20900-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,F,HG,ER,D,ug/g,0.6829,,,,,,A20901-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,F,HG,ER,D,ug/g,0.5935,,,,,,A20902-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,F,HG,ER,D,ug/g,0.5656,,,,,,A20903-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,F,HG,ER,D,ug/g,0.3645,,,,,,A20904-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,F,HG,ER,D,ug/g,1.0954,,,,,,A20905-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,F,HG,ER,D,ug/g,1.0452,,,,,,A20906-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,F,HG,ER,D,ug/g,0.6193,,,,,,A20907-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,F,HG,ER,D,ug/g,0.725,,,,,,A20908-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,F,HG,ER,D,ug/g,0.8591,,,,,,A20909-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,M,HG,ER,D,ug/g,1.0992,,,,,,A20910-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,M,HG,ER,D,ug/g,1.1096,,,,,,A20911-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,M,HG,ER,D,ug/g,0.9024,,,,,,A20912-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,M,HG,ER,D,ug/g,2.0369,,,,,,A20913-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,M,HG,ER,D,ug/g,1.0098,,,,,,A20914-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,M,HG,ER,D,ug/g,1.9788,,,,,,A20915-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,M,HG,ER,D,ug/g,0.739,,,,,,A20916-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2009,Rissa tridactyla,M,HG,ER,D,ug/g,0.9275,,,,,,A20917-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.984,,,,,,A20918-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.5327,,,,,,A20919-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.9683,,,,,,A20920-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.7464,,,,,,A20921-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.8454,,,,,,A20922-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.7137,,,,,,A20923-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.7679,,,,,,A20924-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.5642,,,,,,A20925-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.6419,,,,,,A20926-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.6264,,,,,,A20927-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.3933,,,,,,A20928-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,1.1223,,,,,,A20929-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,1.071,,,,,,A20930-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.8226,,,,,,A20931-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.787,,,,,,A20932-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.5326,,,,,,A20933-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,1.0854,,,,,,A20934-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,F,HG,ER,D,ug/g,0.642,,,,,,A20935-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,0.7392,,,,,,A20936-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,1.2428,,,,,,A20937-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,0.9086,,,,,,A20938-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,0.9955,,,,,,A20939-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,0.7209,,,,,,A20940-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,1.1148,,,,,,A20941-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,0.5798,,,,,,A20942-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,1.145,,,,,,A20943-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,0.7586,,,,,,A20944-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,0.6576,,,,,,A20945-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,0.9936,,,,,,A20946-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,1.1845,,,,,,A20947-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,1.2954,,,,,,A20948-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,1.2644,,,,,,A20949-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,1.0655,,,,,,A20950-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2011,Rissa tridactyla,M,HG,ER,D,ug/g,1.0402,,,,,,A20951-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.2173,,,,,,A20952-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.9094,,,,,,A20953-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.7893,,,,,,A20954-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.7217,,,,,,A20955-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.1952,,,,,,A20956-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.5304,,,,,,A20957-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.6646,,,,,,A20958-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.656,,,,,,A20959-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.821,,,,,,A20960-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.7899,,,,,,A20961-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.0308,,,,,,A20962-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.8839,,,,,,A20963-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.7902,,,,,,A20964-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.7573,,,,,,A20965-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.7966,,,,,,A20966-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.8948,,,,,,A20967-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.1593,,,,,,A20968-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.0312,,,,,,A20969-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.8406,,,,,,A20970-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.0357,,,,,,A20971-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,0.5048,,,,,,A20972-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.6408,,,,,,A20973-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.7621,,,,,,A20974-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.2201,,,,,,A20975-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.6754,,,,,,A20976-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,F,HG,ER,D,ug/g,1.1412,,,,,,A20977-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,0.7087,,,,,,A20978-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.1756,,,,,,A20979-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,0.7188,,,,,,A20980-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.771,,,,,,A20981-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,0.7943,,,,,,A20982-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,0.8103,,,,,,A20983-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,0.9045,,,,,,A20984-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.077,,,,,,A20985-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.3607,,,,,,A20986-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.2013,,,,,,A20987-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.0994,,,,,,A20988-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.4998,,,,,,A20989-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.6582,,,,,,A20990-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.5084,,,,,,A20991-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.4453,,,,,,A20992-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,0.8792,,,,,,A20993-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.223,,,,,,A20994-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.0167,,,,,,A20995-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,0.6458,,,,,,A20996-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.0053,,,,,,A20997-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.0267,,,,,,A20998-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.5163,,,,,,A20999-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,2.0176,,,,,,A21000-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.2726,,,,,,A21001-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,1.8634,,,,,,A21002-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2012,Rissa tridactyla,M,HG,ER,D,ug/g,2.0651,,,,,,A21003-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,0.9167,,,,,,A21004-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,0.8493,,,,,,A21005-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,1.2337,,,,,,A21006-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,1.2993,,,,,,A21007-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,0.9838,,,,,,A21008-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,0.6784,,,,,,A21009-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,0.6928,,,,,,A21010-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,0.8271,,,,,,A21011-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,0.5916,,,,,,A21012-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,1.4196,,,,,,A21013-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,F,HG,ER,D,ug/g,0.8548,,,,,,A21014-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,0.9144,,,,,,A21015-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.1297,,,,,,A21016-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,0.8968,,,,,,A21017-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,0.7133,,,,,,A21018-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,0.5856,,,,,,A21019-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.3927,,,,,,A21020-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.2214,,,,,,A21021-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.3267,,,,,,A21022-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.7843,,,,,,A21023-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,0.9647,,,,,,A21024-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.1754,,,,,,A21025-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.5455,,,,,,A21026-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.0581,,,,,,A21027-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.2115,,,,,,A21028-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.3418,,,,,,A21029-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.5642,,,,,,A21030-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.5597,,,,,,A21031-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.0464,,,,,,A21032-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.7006,,,,,,A21033-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.3648,,,,,,A21034-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.4646,,,,,,A21035-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.2744,,,,,,A21036-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,0.7834,,,,,,A21037-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.3214,,,,,,A21038-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.4876,,,,,,A21039-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,0.9803,,,,,,A21040-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.0325,,,,,,A21041-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.5087,,,,,,A21042-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.4204,,,,,,A21043-Norway,Not_applicable,Chastel_et_al,,,,,
Norway,A47002,Svalbard-Kongsfjorden area,2013,Rissa tridactyla,M,HG,ER,D,ug/g,1.0776,,,,,,A21044-Norway,Not_applicable,Chastel_et_al,,,,,
